Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
365246613,1760,Issue,"could you take a look at the latest stuff?  It contains the commits that change the `StringEnum` now returnss `default(T)` for `Value` property.  Thus, it behaves in line with a regular enum.I've then gone down the rabbit hole in fixing the serialization side of things.  Ultimately i found the serializer was saving out the entire StringEnum struct as json (ie enumerating all properties and including `string_value` and `value` etc) so Ive added special handling for types of `StringEnum` to get the enum value and then serialize it like a normal enum (taking into account `[Parameter()]` attributes and the like.",,,,,,
365253788,1760,Issue,"let's see how this looks.  I've removed that ""fallback `default(T)` behaviour.  But still asserting that `null` can't be passed into the `ctor`.The only slightly hinky part is that the serializer blows up on a class with an uninitialized (not nullable) `StringEnum` member.  Now as you say, given we use this on response classes and not on request classes AND the fact that anywhere it is used it should be declared nullable if it is infact optional... I guess this is OK that the test has that peculiarity (could always make the test class have a ctor that mandates the members be supplied/initialized)",,,,,,
365883648,1760,Issue,Is this looking OK to you   ?Just running through all the integration tests now,,,,,,
365892397,1760,Issue,"Yeah, I can't see anything wrong with it 😉 LGTM!",,,,,,
366194476,1760,Issue,Integration tests are 💎,,,,,,
366194662,1760,Issue,release_notes: Deserializer now handles nullable `StringEnum` members,,,,,,
365273431,1759,Issue,release_notes: Remove deserializer enum cache miss by correcting the case of `AccountType` parameter values,,,,,,
366205520,1758,Issue,"advisories: On February 22, 2018 19:00 UTC, GitHub will [disable permanently the use of weak cryptogrpahic standards].  Applications targeting .NET Framework 4.5.x will be affected, as that framework does not enable the now required protocol (TLS1.2) by default.  This octokit.net release will automatically enable this protocol, when the `GitHubClient` is constructed.  Note that applications targeting .NET Framework 4.6+ or .NET Core should already have TLS1.2 enabled by default, and this release does nothing with enabled protocols on those platforms.",,,,,,
366205550,1758,Issue,"advisories:  Affected clients that are unable to update octokit.net, can include their own [code change] to enable TLS1.2 as an alternative to updating to this release.",,,,,,
366491335,1758,Issue,release_notes: Add TLS1.2 to enabled security protocols (.NET Framework 4.5 only) to avoid SSL connectivity errors when [GitHub deprecates weak algorithms] on February 22,,,,,,
364748742,1757,Issue,"Hi  thanks for the PR!  Having a look at the doco, and my own API responses it seems like the visibility property can have a value of `private`, `public` or `null` so it would be best to represent this as an `enum` rather than just a `string`.  We have a special `StringEnum` type?  Otherwise let me know and I can push a change onto your branch that does this :+1:",,,,,,
365026358,1757,Issue,"Hey , thanks for the input. I'll take a crack at this!Update: , I have changed it to a .",,,,,,
366197063,1757,Issue,"#1760 is merged now, if you wanted to merge or rebase master into this branch and see if that clears up the failed tests",,,,,,
366490469,1757,Issue,Something a bit weird with your merge caused lots of commits to show up. I fixed it up for you and also ran integration tests to make sure things work.  Found an old skipped test that works now so was able to unskip it 😀,,,,,,
366490740,1757,Issue,Many thanks for the contribution  !![LGTM],,,,,,
366490803,1757,Issue,"release_notes: Add `Visibility` property to `EmailAddress` response model, to indicate whether a primary email address is `Public` or `Private`",,,,,,
